year,county,state,production
2015,Snyder County,PA,400
2015,Lebanon County,PA,1000
2015,Crawford County,PA,2116
2015,Elk County,PA,44000
2015,Northampton County,PA,19186
2015,Tioga County,PA,250
2015,District of Columbia,DC,13822
2015,Cook County,IL,795067
2015,DuPage County,IL,49691
2015,Rock Island County,IL,7727
2015,Jackson County,IL,4650
2015,Champaign County,IL,1400
2015,McHenry County,IL,2276
2015,Warren County,IL,80
2015,Sangamon County,IL,390
2015,Clinton County,IL,1616
2015,Lake County,IL,7762
2015,DeKalb County,IL,148
2015,Jo Daviess County,IL,1200
2015,Stephenson County,IL,2075
2015,Henry County,IL,280
2015,Knox County,IL,600
2015,St. Clair County,IL,725
2015,Kane County,IL,2224
2015,Winnebago County,IL,1030
2015,LaSalle County,IL,70
2015,Madison County,IL,970
2015,Perry County,IL,200
2015,Will County,IL,475
2015,McLean County,IL,30
2015,Gallatin County,MT,21271
2015,Yellowstone County,MT,13429
2015,Ravalli County,MT,7455
2015,Wibaux County,MT,904
2015,Beaverhead County,MT,604
2015,Missoula County,MT,50433
2015,Lewis and Clark County,MT,3408
2015,Flathead County,MT,11259
2015,Valley County,MT,110
2015,Lincoln County,MT,423
2015,Lake County,MT,1000
2015,Cascade County,MT,7500
2015,Park County,MT,610
2015,Richland County,MT,660
2015,McCone County,MT,121
2015,Silver Bow County,MT,774
2015,Granite County,MT,2600
2015,Denali Borough,AK,1000
2015,Juneau City and Borough,AK,160300
2015,Anchorage Municipality,AK,22989
2015,Sitka City and Borough,AK,1750
2015,Matanuska-Susitna Borough,AK,9200
2015,Haines Borough,AK,378
2015,Kenai Peninsula Borough,AK,5628
2015,Hoonah-Angoon Census Area,AK,188
2015,Kodiak Island Borough,AK,721
2015,Fairbanks North Star Borough,AK,4000
2015,Skagway Municipality,AK,295
2015,Polk County,IA,15402
2015,Monroe County,IA,71
2015,Story County,IA,515
2015,Johnson County,IA,7540
2015,Des Moines County,IA,7577
2015,Boone County,IA,680
2015,Clayton County,IA,100
2015,Page County,IA,150
2015,Delaware County,IA,222
2015,Scott County,IA,3346
2015,Marshall County,IA,250
2015,Woodbury County,IA,85
2015,Dubuque County,IA,300
2015,Washington County,IA,1132
2015,Mills County,IA,350
2015,Cerro Gordo County,IA,360
2015,Linn County,IA,1651
2015,Lee County,IA,310
2015,Iowa County,IA,4740
2015,Dickinson County,IA,1935
2015,Marion County,IA,3600
2015,Winneshiek County,IA,6862
2015,Black Hawk County,IA,300
2015,Worth County,IA,85
2015,Hennepin County,MN,211525
2015,Brown County,MN,136200
2015,Ramsey County,MN,143381
2015,Scott County,MN,1495
2015,Lincoln County,MN,290
2015,Stearns County,MN,30921
2015,Beltrami County,MN,411
2015,St. Louis County,MN,15573
2015,Crow Wing County,MN,728
2015,Lyon County,MN,3000
2015,Lake County,MN,4000
2015,Carver County,MN,2037
2015,Olmsted County,MN,2216
2015,Kandiyohi County,MN,236
2015,Cook County,MN,2021
2015,Anoka County,MN,707
2015,Wright County,MN,654
2015,Clay County,MN,400
2015,Washington County,MN,14726
2015,Sherburne County,MN,366
2015,Nicollet County,MN,1998
2015,Le Sueur County,MN,210
2015,Faribault County,MN,20
2015,Wabasha County,MN,111
2015,Goodhue County,MN,158
2015,Rock County,MN,613
2015,Rockingham County,NH,61544
2015,Hillsborough County,NH,2879
2015,Cheshire County,NH,619
2015,Merrimack County,NH,1751
2015,Strafford County,NH,200
2015,Carroll County,NH,14100
2015,Grafton County,NH,8850
2015,Walworth County,WI,625
2015,Kewaunee County,WI,692
2015,Dane County,WI,78973
2015,Sawyer County,WI,940
2015,Outagamie County,WI,415
2015,Brown County,WI,12082
2015,Winnebago County,WI,2411
2015,St. Croix County,WI,1213
2015,Milwaukee County,WI,61979
2015,Waukesha County,WI,3042
2015,Chippewa County,WI,85
2015,Wood County,WI,266
2015,Iowa County,WI,4685
2015,Marathon County,WI,3824
2015,Portage County,WI,18500
2015,Sauk County,WI,3705
2015,Manitowoc County,WI,175
2015,Crawford County,WI,92
2015,Buffalo County,WI,100
2015,Jackson County,WI,10079
2015,Rock County,WI,1982
2015,Dunn County,WI,1359
2015,Green County,WI,538140
2015,Oneida County,WI,37399
2015,Trempealeau County,WI,742
2015,La Crosse County,WI,3674
2015,Waupaca County,WI,350
2015,Sheboygan County,WI,116
2015,Grant County,WI,9603
2015,Kenosha County,WI,403
2015,Marinette County,WI,253
2015,Vilas County,WI,571
2015,Calumet County,WI,245
2015,Pierce County,WI,3534
2015,Door County,WI,1063
2015,Ashland County,WI,1412
2015,Eau Claire County,WI,240
2015,Douglas County,WI,619
2015,Jefferson County,WI,4475
2015,Washington County,WI,77
2015,Rio Arriba County,NM,1090
2015,Los Alamos County,NM,380
2015,Bernalillo County,NM,24920
2015,Colfax County,NM,60
2015,Sandoval County,NM,1500
2015,Taos County,NM,1540
2015,Doa Ana County,NM,1413
2015,Santa Fe County,NM,19709
2015,Torrance County,NM,8700
2015,San Juan County,NM,1250
2015,Eddy County,NM,175
2015,St. Tammany Parish,LA,156000
2015,Orleans Parish,LA,12106
2015,Bossier Parish,LA,480
2015,Tangipahoa Parish,LA,2300
2015,Caddo Parish,LA,5330
2015,Lafourche Parish,LA,750
2015,Lafayette Parish,LA,8867
2015,East Baton Rouge Parish,LA,6000
2015,Jefferson County,KY,8198
2015,Boyle County,KY,200
2015,Fayette County,KY,21665
2015,Kenton County,KY,2000
2015,McCracken County,KY,250
2015,Mercer County,KY,35
2015,Bourbon County,KY,94
2015,Warren County,KY,180
2015,Aiken County,SC,550
2015,Lancaster County,SC,930
2015,Greenville County,SC,22593
2015,Charleston County,SC,28773
2015,Richland County,SC,4700
2015,Greenwood County,SC,100
2015,Beaufort County,SC,3500
2015,York County,SC,622
2015,Horry County,SC,4095
2015,Lexington County,SC,150
2015,Georgetown County,SC,400
2015,Jasper County,SC,650
2015,Florence County,SC,1000
2015,Washoe County,NV,30889
2015,Clark County,NV,15930
2015,Elko County,NV,1000
2015,Nye County,NV,415
2015,Cumberland County,ME,244673
2015,Waldo County,ME,2735
2015,Hancock County,ME,6250
2015,Franklin County,ME,400
2015,Androscoggin County,ME,16647
2015,Somerset County,ME,575
2015,Penobscot County,ME,3050
2015,Lincoln County,ME,2245
2015,York County,ME,2324
2015,Kennebec County,ME,1702
2015,Washington County,ME,55
2015,Knox County,TN,1550
2015,Davidson County,TN,49806
2015,Blount County,TN,783
2015,Montgomery County,TN,4160
2015,White County,TN,1250
2015,Hamilton County,TN,2504
2015,Williamson County,TN,1100
2015,Washington County,TN,950
2015,Shelby County,TN,15319
2015,Sullivan County,TN,100
2015,Rutherford County,TN,6000
2015,Coffee County,TN,750
2015,Albany County,WY,1098
2015,Sweetwater County,WY,200
2015,Sheridan County,WY,4602
2015,Laramie County,WY,360
2015,Campbell County,WY,300
2015,Fremont County,WY,882
2015,Lincoln County,WY,200
2015,Hot Springs County,WY,50
2015,Park County,WY,64
2015,Teton County,WY,8436
2015,Carbon County,WY,200
2015,Washakie County,WY,800
2015,Sublette County,WY,1223
2015,Cherokee County,NC,50
2015,Mecklenburg County,NC,13403
2015,Wake County,NC,59337
2015,Haywood County,NC,664
2015,Craven County,NC,490
2015,Buncombe County,NC,988419
2015,Watauga County,NC,2958
2015,Ashe County,NC,85
2015,Polk County,NC,300
2015,Transylvania County,NC,1150
2015,Durham County,NC,5666
2015,Orange County,NC,7785
2015,Brunswick County,NC,410
2015,Johnston County,NC,5800
2015,Mitchell County,NC,100
2015,Pitt County,NC,7522
2015,New Hanover County,NC,1827
2015,Burke County,NC,350
2015,Forsyth County,NC,38236
2015,Randolph County,NC,387
2015,Guilford County,NC,51227
2015,Caldwell County,NC,1000
2015,Alamance County,NC,750
2015,Cumberland County,NC,500
2015,Jackson County,NC,700
2015,Macon County,NC,525
2015,Avery County,NC,9
2015,Lenoir County,NC,9000
2015,Swain County,NC,5000
2015,Dare County,NC,1200
2015,Moore County,NC,3700
2015,Henderson County,NC,1223869
2015,Surry County,NC,2000
2015,Currituck County,NC,1200
2015,Sussex County,NJ,887
2015,Ocean County,NJ,979
2015,Monmouth County,NJ,10987
2015,Bergen County,NJ,1050
2015,Cape May County,NJ,3872
2015,Union County,NJ,1568
2015,Hunterdon County,NJ,180
2015,Middlesex County,NJ,1935
2015,Hudson County,NJ,2415
2015,Camden County,NJ,25655
2015,Somerset County,NJ,100
2015,Essex County,NJ,885
2015,Cumberland County,NJ,300
2015,Morris County,NJ,800
2015,Mercer County,NJ,13058
2015,Burlington County,NJ,2840
2015,Atlantic County,NJ,854
2015,Washington County,AR,4702
2015,Benton County,AR,2656
2015,Garland County,AR,190
2015,Pulaski County,AR,9885
2015,Baxter County,AR,75
2015,Logan County,AR,5
2015,New Castle County,DE,3223
2015,Kent County,DE,276
2015,Sussex County,DE,239558
2015,Jefferson County,AL,8380
2015,Etowah County,AL,8240
2015,Madison County,AL,16225
2015,Tuscaloosa County,AL,1034
2015,Russell County,AL,150
2015,Calhoun County,AL,450
2015,Baldwin County,AL,2000
2015,Marshall County,AL,65
2015,Lauderdale County,AL,1000
2015,Montgomery County,AL,600
2015,Hartford County,CT,26485
2015,Fairfield County,CT,36500
2015,New London County,CT,6212
2015,New Haven County,CT,27167
2015,Windham County,CT,961
2015,Tolland County,CT,200
2015,Middlesex County,CT,465
2015,Worcester County,MD,2800
2015,Baltimore County,MD,36357
2015,Prince George's County,MD,1397
2015,Calvert County,MD,1700
2015,Anne Arundel County,MD,400
2015,Baltimore city,MD,18610
2015,Montgomery County,MD,1360
2015,Talbot County,MD,1450
2015,Howard County,MD,6576
2015,Wicomico County,MD,13516
2015,Harford County,MD,281
2015,Frederick County,MD,98617
2015,Carroll County,MD,300
2015,Caroline County,MD,8
2015,Dorchester County,MD,3500
2015,Ada County,ID,26019
2015,Lemhi County,ID,287
2015,Valley County,ID,3017
2015,Canyon County,ID,22475
2015,Kootenai County,ID,3653
2015,Teton County,ID,10630
2015,Bonneville County,ID,895
2015,Boundary County,ID,500
2015,Bonner County,ID,8811
2015,Shoshone County,ID,1525
2015,Bannock County,ID,500
2015,Blaine County,ID,1806
2015,Custer County,ID,125
2015,Twin Falls County,ID,250
2015,Idaho County,ID,100
2015,Franklin County,OH,21610
2015,Columbiana County,OH,14
2015,Lucas County,OH,4685
2015,Cuyahoga County,OH,479773
2015,Wood County,OH,30
2015,Clinton County,OH,85
2015,Licking County,OH,1250
2015,Stark County,OH,905
2015,Montgomery County,OH,7827
2015,Ottawa County,OH,849
2015,Lake County,OH,1802
2015,Warren County,OH,20
2015,Athens County,OH,8765
2015,Butler County,OH,190
2015,Williams County,OH,300
2015,Hamilton County,OH,49761
2015,Hancock County,OH,125
2015,Lorain County,OH,45
2015,Morrow County,OH,700
2015,Summit County,OH,20000
2015,Delaware County,OH,590
2015,Medina County,OH,2000
2015,Geauga County,OH,75
2015,Washington County,OH,266
2015,Holmes County,OH,1273
2015,Miami County,OH,670
2015,Mercer County,OH,670
2015,Clermont County,OH,1300
2015,Gallia County,OH,100
2015,Mahoning County,OH,110
2015,Scioto County,OH,750
2015,Fairfield County,OH,700
2015,Richland County,OH,340
2015,Muskingum County,OH,502
2015,Greene County,OH,900
2015,Douglas County,NE,6098
2015,Lancaster County,NE,95981
2015,Platte County,NE,273
2015,Red Willow County,NE,115
2015,Sarpy County,NE,4924
2015,Valley County,NE,327
2015,Buffalo County,NE,1795
2015,Hawaii County,HI,4500
2015,Honolulu County,HI,1000
2015,Kauai County,HI,486
2015,Randolph County,WV,1523
2015,Fayette County,WV,1000
2015,Monongalia County,WV,582
2015,Tucker County,WV,5000
2015,Ohio County,WV,160
2015,Harrison County,MS,1300
2015,Jackson County,MS,2500
2015,Hancock County,MS,17168
2015,Adams County,MS,400
2015,Forrest County,MS,4236
2015,Yalobusha County,MS,1800
2015,DeKalb County,GA,10008
2015,Cobb County,GA,2050
2015,Muscogee County,GA,762
2015,Clarke County,GA,67043
2015,Bulloch County,GA,729
2015,Fulton County,GA,237953
2015,Fannin County,GA,1500
2015,Henry County,GA,2500
2015,Bibb County,GA,750
2015,Chatham County,GA,7609
2015,Stewart County,GA,266
2015,Cherokee County,GA,1464
2015,Salt Lake County,UT,129190
2015,Tooele County,UT,1054
2015,Grand County,UT,11205
2015,Uintah County,UT,705
2015,Carbon County,UT,150
2015,Weber County,UT,1300
2015,Washington County,UT,640
2015,Morton County,ND,230
2015,Cass County,ND,1200
2015,Burleigh County,ND,555
2015,Grand Forks County,ND,404
2015,Ward County,ND,203
2015,Newport County,RI,875
2015,Providence County,RI,91708
2015,Washington County,RI,5325
2015,Kent County,RI,675
2015,Lawrence County,SD,2102
2015,Minnehaha County,SD,738
2015,Pennington County,SD,2007
2015,Meade County,SD,565
2015,Brookings County,SD,250
2015,Guaynabo Municipio,PR,850
2014,Travis County,TX,60856
2014,Comal County,TX,1750
2014,Bexar County,TX,8739
2014,Denton County,TX,3784
2014,Galveston County,TX,865
2014,Randall County,TX,650
2014,Brazos County,TX,797
2014,Williamson County,TX,715
2014,Kendall County,TX,915
2014,Washington County,TX,500
2014,Guadalupe County,TX,153
2014,Harris County,TX,110750
2014,Henderson County,TX,1592
2014,Montgomery County,TX,14366
2014,Dallas County,TX,22936
2014,Burnet County,TX,245
2014,Collin County,TX,3900
2014,Gillespie County,TX,915
2014,Goliad County,TX,2000
2014,Runnels County,TX,82
2014,Tarrant County,TX,23598
2014,Hays County,TX,2437
2014,Cameron County,TX,450
2014,Taylor County,TX,145
2014,Blanco County,TX,58299
2014,Hood County,TX,14903
2014,Lubbock County,TX,1315
2014,Smith County,TX,150
2014,Deschutes County,OR,492724
2014,Multnomah County,OR,96655
2014,Grant County,OR,58
2014,Coos County,OR,560
2014,Washington County,OR,1765
2014,Curry County,OR,957
2014,Baker County,OR,3167
2014,Malheur County,OR,2075
2014,Hood River County,OR,125076
2014,Clatsop County,OR,13131
2014,Benton County,OR,4628
2014,Lane County,OR,110679
2014,Jackson County,OR,12901
2014,Linn County,OR,1442
2014,Yamhill County,OR,3083
2014,Tillamook County,OR,534
2014,Umatilla County,OR,775
2014,Douglas County,OR,643
2014,Clackamas County,OR,1754
2014,Marion County,OR,2935
2014,Josephine County,OR,1610
2014,Klamath County,OR,254
2014,Lincoln County,OR,729
2014,Wallowa County,OR,5200
2014,Ada County,ID,61333
2014,Lemhi County,ID,266
2014,Valley County,ID,2870
2014,Canyon County,ID,15975
2014,Teton County,ID,10473
2014,Bonneville County,ID,1016
2014,Boundary County,ID,450
2014,Bonner County,ID,6562
2014,Kootenai County,ID,1830
2014,Shoshone County,ID,1175
2014,Bannock County,ID,500
2014,Blaine County,ID,1583
2014,Twin Falls County,ID,250
2014,San Diego County,CA,583668
2014,Sonoma County,CA,699872
2014,San Francisco County,CA,268679
2014,Los Angeles County,CA,268399
2014,Riverside County,CA,81814
2014,Alameda County,CA,21260
2014,Ventura County,CA,1014
2014,Orange County,CA,58560
2014,San Mateo County,CA,4250
2014,Placer County,CA,11350
2014,San Luis Obispo County,CA,215485
2014,Yolo County,CA,7375
2014,San Bernardino County,CA,39012
2014,Santa Clara County,CA,73076
2014,Kern County,CA,4330
2014,Solano County,CA,7025
2014,Tulare County,CA,654
2014,El Dorado County,CA,2577
2014,Contra Costa County,CA,6722
2014,Sacramento County,CA,3806
2014,Napa County,CA,875
2014,Siskiyou County,CA,815
2014,Stanislaus County,CA,3579
2014,Butte County,CA,1070710
2014,Humboldt County,CA,27498
2014,Monterey County,CA,2370
2014,Shasta County,CA,3220
2014,Santa Barbara County,CA,13435
2014,Fresno County,CA,7672
2014,San Joaquin County,CA,2075
2014,Mono County,CA,350
2014,Lake County,CA,233
2014,Lassen County,CA,650
2014,Marin County,CA,2994
2014,Mendocino County,CA,64175
2014,Nevada County,CA,900
2014,Madera County,CA,845
2014,Santa Cruz County,CA,4275
2014,Calaveras County,CA,1725
2014,Sutter County,CA,225
2014,Plumas County,CA,453
2014,Jefferson County,WA,2402
2014,King County,WA,284867
2014,Pierce County,WA,9643
2014,Snohomish County,WA,10823
2014,Okanogan County,WA,2120
2014,Skagit County,WA,2096
2014,Cowlitz County,WA,260
2014,Whatcom County,WA,4916
2014,Benton County,WA,3333
2014,Skamania County,WA,3418
2014,Chelan County,WA,5144
2014,Kitsap County,WA,12879
2014,Yakima County,WA,8519
2014,Clallam County,WA,61
2014,Clark County,WA,2658
2014,Walla Walla County,WA,865
2014,Columbia County,WA,101
2014,Lewis County,WA,4430
2014,Kittitas County,WA,13193
2014,Klickitat County,WA,3018
2014,Thurston County,WA,16266
2014,Island County,WA,1335
2014,Spokane County,WA,9673
2014,San Juan County,WA,1004
2014,Pacific County,WA,157
2014,Stevens County,WA,412
2014,Whitman County,WA,778
2014,Ferry County,WA,360
2014,Asotin County,WA,935
2014,Lincoln County,WA,162
2014,Grant County,WA,216
2014,Jackson County,MI,90
2014,Washtenaw County,MI,9664
2014,Kalamazoo County,MI,339028
2014,Wayne County,MI,237600
2014,Kent County,MI,217791
2014,Ingham County,MI,1318
2014,Oakland County,MI,12850
2014,Emmet County,MI,3996
2014,Otsego County,MI,625
2014,Ottawa County,MI,38983
2014,Marquette County,MI,6225
2014,Mecosta County,MI,1420
2014,Livingston County,MI,60
2014,Grand Traverse County,MI,5999
2014,Keweenaw County,MI,290
2014,Cheboygan County,MI,2000
2014,Lenawee County,MI,75
2014,Calhoun County,MI,19759
2014,Crawford County,MI,20
2014,Macomb County,MI,6225
2014,Eaton County,MI,326
2014,Van Buren County,MI,150
2014,Saginaw County,MI,6023
2014,Berrien County,MI,19600
2014,Mason County,MI,392
2014,Houghton County,MI,10931
2014,Alger County,MI,250
2014,Sanilac County,MI,150
2014,Bay County,MI,1600
2014,Midland County,MI,697
2014,Allegan County,MI,6724
2014,Muskegon County,MI,1145
2014,Genesee County,MI,872
2014,Antrim County,MI,34443
2014,Chippewa County,MI,350
2014,Iosco County,MI,150
2014,Boulder County,CO,187543
2014,Douglas County,CO,3750
2014,Arapahoe County,CO,66632
2014,Jefferson County,CO,3759
2014,Eagle County,CO,2892
2014,Denver County,CO,96148
2014,La Plata County,CO,34969
2014,Pitkin County,CO,3000
2014,San Juan County,CO,150
2014,Adams County,CO,1913
2014,Larimer County,CO,1057038
2014,Teller County,CO,1090
2014,El Paso County,CO,20334
2014,Summit County,CO,1957
2014,Routt County,CO,808
2014,Garfield County,CO,2075
2014,Mesa County,CO,7144
2014,Las Animas County,CO,25
2014,Montezuma County,CO,700
2014,Gilpin County,CO,220
2014,Weld County,CO,2153
2014,Chaffee County,CO,7359
2014,Grand County,CO,55
2014,Montrose County,CO,987
2014,Ouray County,CO,1250
2014,Archuleta County,CO,300
2014,Alamosa County,CO,737
2014,San Miguel County,CO,4855
2014,Park County,CO,73
2014,Rio Grande County,CO,250
2014,Broomfield County,CO,430
2014,Franklin County,VT,750
2014,Chittenden County,VT,6877
2014,Washington County,VT,10808
2014,Windsor County,VT,128050
2014,Orange County,VT,235
2014,Addison County,VT,750
2014,Rutland County,VT,550
2014,Windham County,VT,865
2014,Orleans County,VT,200
2014,Lamoille County,VT,7500
2014,Bennington County,VT,865
2014,Lake County,IN,42182
2014,Bartholomew County,IN,1146
2014,Elkhart County,IN,767
2014,LaPorte County,IN,1600
2014,St. Joseph County,IN,953
2014,Hamilton County,IN,29450
2014,Dubois County,IN,65
2014,Marion County,IN,57519
2014,Brown County,IN,1700
2014,Hendricks County,IN,600
2014,Monroe County,IN,18270
2014,Vanderburgh County,IN,1700
2014,Steuben County,IN,1800
2014,Porter County,IN,901
2014,Dearborn County,IN,1080
2014,Allen County,IN,2272
2014,Floyd County,IN,1056
2014,Wayne County,IN,270
